연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 ,
2024,서울특별시,관악구,산업용," 3,249,883 "," 3,224,620 "," 2,867,805 "," 2,839,258 "," 2,665,013 "," 2,800,682 "," 2,985,787 "," 3,271,696 "," 3,279,463 "," 2,721,150 "," 2,594,148 "," 2,750,314 ",
2024,서울특별시,관악구,농사용," 7,556 "," 9,334 "," 7,945 "," 6,402 "," 4,511 "," 4,624 "," 5,704 "," 4,942 "," 4,621 "," 4,063 "," 4,493 "," 6,920 ",
2024,서울특별시,관악구,가로등," 1,037,992 "," 993,027 "," 923,748 "," 895,354 "," 825,027 "," 806,176 "," 796,528 "," 841,587 "," 880,753 "," 924,344 "," 983,366 "," 1,007,332 ",
2024,서울특별시,관악구,심 야," 651,050 "," 647,403 "," 539,091 "," 409,274 "," 285,471 "," 326,819 "," 432,396 "," 498,086 "," 458,594 "," 368,801 "," 270,798 "," 454,140 ",
2024,서울특별시,관악구,합 계," 159,217,067 "," 154,885,271 "," 135,069,097 "," 130,142,782 "," 121,083,985 "," 134,929,496 "," 157,885,448 "," 196,412,988 "," 190,230,630 "," 141,028,938 "," 126,550,709 "," 139,847,659 ",
2024,서울특별시,강남구,주택용," 89,443,330 "," 84,712,267 "," 78,691,435 "," 76,291,561 "," 73,708,921 "," 81,968,594 "," 107,746,351 "," 138,741,115 "," 124,284,006 "," 86,980,749 "," 77,906,129 "," 83,566,818 ",
2024,서울특별시,강남구,일반용," 333,909,769 "," 309,521,094 "," 269,822,974 "," 242,521,980 "," 233,319,347 "," 270,594,459 "," 316,687,897 "," 358,631,047 "," 331,350,045 "," 254,639,365 "," 234,819,003 "," 282,696,822 ",
2024,서울특별시,강남구,교육용," 6,439,888 "," 5,345,543 "," 5,033,210 "," 4,123,498 "," 2,910,412 "," 3,686,266 "," 4,697,138 "," 4,068,049 "," 5,369,783 "," 3,427,505 "," 3,596,964 "," 6,085,507 ",
2024,서울특별시,강남구,산업용," 31,709,028 "," 29,147,969 "," 25,913,260 "," 21,741,179 "," 19,513,371 "," 19,223,390 "," 22,303,531 "," 23,813,270 "," 22,669,221 "," 21,325,205 "," 22,512,064 "," 30,175,377 ",
2024,서울특별시,강남구,농사용," 130,063 "," 134,700 "," 114,612 "," 98,714 "," 84,425 "," 92,096 "," 97,046 "," 116,117 "," 119,398 "," 92,206 "," 93,978 "," 113,211 ",
2024,서울특별시,강남구,가로등," 1,789,662 "," 1,702,502 "," 1,588,819 "," 1,453,372 "," 1,319,827 "," 1,256,928 "," 1,229,657 "," 1,323,243 "," 1,434,425 "," 1,538,216 "," 1,685,555 "," 1,744,477 ",
2024,서울특별시,강남구,심 야," 1,476,767 "," 1,255,338 "," 1,161,351 "," 1,909,367 "," 3,282,339 "," 6,020,049 "," 7,710,497 "," 9,087,346 "," 6,836,295 "," 2,672,230 "," 1,227,079 "," 1,134,666 ",
2024,서울특별시,강남구,합 계," 464,898,507 "," 431,819,413 "," 382,325,661 "," 348,139,671 "," 334,138,642 "," 382,841,782 "," 460,472,117 "," 535,780,187 "," 492,063,173 "," 370,675,476 "," 341,840,772 "," 405,516,878 ",
2024,서울특별시,강동구,주택용," 61,614,435 "," 60,192,347 "," 53,440,014 "," 53,595,917 "," 50,131,564 "," 55,335,515 "," 68,098,156 "," 92,810,152 "," 87,801,644 "," 62,075,151 "," 55,683,435 "," 59,062,894 ",
2024,서울특별시,강동구,일반용," 74,358,646 "," 69,432,702 "," 60,005,486 "," 55,473,709 "," 53,367,080 "," 61,683,079 "," 71,522,686 "," 82,895,629 "," 78,167,046 "," 59,755,846 "," 55,049,127 "," 64,778,279 ",
2024,서울특별시,강동구,교육용," 4,581,466 "," 3,785,599 "," 3,278,895 "," 2,636,454 "," 1,803,327 "," 2,252,430 "," 2,962,686 "," 2,554,850 "," 3,340,603 "," 2,109,870 "," 2,286,115 "," 4,121,989 ",
2024,서울특별시,강동구,산업용," 13,546,911 "," 12,471,231 "," 12,835,485 "," 12,608,972 "," 12,929,335 "," 13,713,360 "," 14,611,892 "," 15,466,440 "," 15,032,260 "," 14,296,222 "," 13,570,847 "," 13,954,491 ",
2024,서울특별시,강동구,농사용," 198,071 "," 197,929 "," 149,915 "," 113,411 "," 88,403 "," 97,409 "," 107,067 "," 128,886 "," 133,440 "," 98,976 "," 99,045 "," 159,290 ",
2024,서울특별시,강동구,가로등," 928,587 "," 865,890 "," 778,865 "," 723,815 "," 647,588 "," 610,384 "," 602,028 "," 656,849 "," 712,176 "," 784,414 "," 872,759 "," 938,058 ",
2024,서울특별시,강동구,심 야," 351,334 "," 333,068 "," 258,194 "," 285,949 "," 545,302 "," 734,659 "," 957,797 "," 1,056,809 "," 843,872 "," 285,812 "," 126,224 "," 239,404 ",
2024,서울특별시,강동구,합 계," 155,579,450 "," 147,278,766 "," 130,746,854 "," 125,438,227 "," 119,512,599 "," 134,426,836 "," 158,862,312 "," 195,569,615 "," 186,031,041 "," 139,406,291 "," 127,687,552 "," 143,254,405 ",
2024,서울특별시,송파구,주택용," 87,243,491 "," 85,272,711 "," 76,415,894 "," 76,176,752 "," 71,031,955 "," 78,118,906 "," 95,288,420 "," 126,278,608 "," 125,116,169 "," 86,173,280 "," 75,359,136 "," 79,695,655 ",
2024,서울특별시,송파구,일반용," 149,171,201 "," 145,493,653 "," 123,195,161 "," 117,108,523 "," 117,121,359 "," 133,554,559 "," 155,917,550 "," 175,731,790 "," 163,373,334 "," 125,886,404 "," 114,919,120 "," 139,968,145 ",
2024,서울특별시,송파구,교육용," 8,196,844 "," 7,297,612 "," 6,141,462 "," 5,600,493 "," 3,793,288 "," 4,373,164 "," 5,736,163 "," 5,529,407 "," 6,560,511 "," 4,818,652 "," 4,445,405 "," 6,962,038 ",
2024,서울특별시,송파구,산업용," 18,009,046 "," 17,088,100 "," 16,967,456 "," 16,789,585 "," 16,814,964 "," 17,228,499 "," 18,710,191 "," 20,356,127 "," 19,523,581 "," 17,521,102 "," 17,019,036 "," 17,536,180 ",
2024,서울특별시,송파구,농사용," 266,421 "," 251,242 "," 195,784 "," 194,903 "," 191,708 "," 220,956 "," 238,486 "," 263,213 "," 246,258 "," 199,260 "," 165,957 "," 183,160 ",
2024,서울특별시,송파구,가로등," 1,752,564 "," 1,655,682 "," 1,481,644 "," 1,413,718 "," 1,277,743 "," 1,209,960 "," 1,178,713 "," 1,273,849 "," 1,375,266 "," 1,472,157 "," 1,605,116 "," 1,661,704 ",
2024,서울특별시,송파구,심 야," 1,120,479 "," 729,659 "," 563,133 "," 1,597,623 "," 2,668,281 "," 4,101,818 "," 5,414,186 "," 6,304,816 "," 5,065,139 "," 2,386,299 "," 601,272 "," 472,855 ",
2024,서울특별시,송파구,합 계," 265,760,046 "," 257,788,659 "," 224,960,534 "," 218,881,597 "," 212,899,298 "," 238,807,862 "," 282,483,709 "," 335,737,810 "," 321,260,258 "," 238,457,154 "," 214,115,042 "," 246,479,737 ",
2024,서울특별시,중랑구,주택용," 49,151,821 "," 47,810,711 "," 43,043,390 "," 42,359,945 "," 39,474,577 "," 43,002,058 "," 52,884,663 "," 71,634,856 "," 68,353,632 "," 47,300,946 "," 41,548,483 "," 44,431,663 ",
2024,서울특별시,중랑구,일반용," 48,248,523 "," 46,360,913 "," 39,010,304 "," 36,029,919 "," 33,774,008 "," 38,605,955 "," 45,132,275 "," 52,317,633 "," 50,848,491 "," 38,293,554 "," 34,212,764 "," 39,797,478 ",
2024,서울특별시,중랑구,교육용," 4,207,295 "," 3,433,104 "," 2,952,058 "," 2,400,138 "," 1,554,698 "," 1,837,004 "," 2,283,802 "," 2,107,694 "," 2,730,894 "," 1,735,459 "," 1,856,243 "," 3,287,932 ",
2024,서울특별시,중랑구,산업용," 6,363,923 "," 6,353,801 "," 5,444,268 "," 5,120,665 "," 4,608,259 "," 4,889,644 "," 5,493,283 "," 6,290,298 "," 6,165,252 "," 4,810,590 "," 4,682,957 "," 5,242,535 ",
2024,서울특별시,중랑구,농사용," 35,503 "," 41,571 "," 42,207 "," 28,337 "," 24,048 "," 26,384 "," 28,774 "," 28,433 "," 29,531 "," 22,610 "," 20,278 "," 27,493 ",
2024,서울특별시,중랑구,가로등," 1,038,358 "," 968,480 "," 918,847 "," 854,652 "," 799,170 "," 752,985 "," 749,413 "," 790,635 "," 830,092 "," 903,642 "," 960,546 "," 1,007,282 ",
2024,서울특별시,중랑구,심 야," 367,137 "," 358,123 "," 288,408 "," 225,600 "," 179,365 "," 352,238 "," 302,217 "," 113,450 "," 149,447 "," 125,259 "," 119,632 "," 230,308 ",
2024,서울특별시,중랑구,합 계," 109,412,560 "," 105,326,703 "," 91,699,482 "," 87,019,256 "," 80,414,125 "," 89,466,268 "," 106,874,427 "," 133,282,999 "," 129,107,339 "," 93,192,060 "," 83,400,903 "," 94,024,691 ",
2024,서울특별시,노원구,주택용," 61,255,172 "," 59,445,123 "," 53,440,275 "," 52,778,500 "," 48,690,685 "," 52,899,883 "," 62,838,094 "," 85,895,814 "," 78,638,468 "," 55,291,730 "," 51,860,666 "," 55,702,708 ",
2024,서울특별시,노원구,일반용," 60,414,588 "," 57,295,613 "," 49,212,852 "," 45,788,467 "," 43,707,393 "," 49,837,687 "," 57,327,190 "," 65,942,099 "," 63,182,014 "," 48,675,369 "," 44,057,326 "," 51,575,492 ",
2024,서울특별시,노원구,교육용," 14,893,727 "," 12,609,829 "," 11,076,824 "," 9,533,839 "," 7,299,778 "," 8,761,616 "," 10,105,139 "," 10,753,974 "," 11,585,001 "," 8,519,076 "," 8,632,470 "," 13,070,458 ",
2024,서울특별시,노원구,산업용," 5,784,005 "," 6,532,718 "," 5,436,932 "," 5,677,872 "," 5,339,747 "," 5,927,855 "," 5,895,109 "," 6,182,727 "," 6,272,130 "," 5,564,014 "," 4,483,610 "," 5,322,441 ",
2024,서울특별시,노원구,농사용," 43,322 "," 45,045 "," 39,869 "," 39,264 "," 30,060 "," 27,628 "," 27,169 "," 28,186 "," 33,492 "," 28,975 "," 26,739 "," 29,720 ",
2024,서울특별시,노원구,가로등," 1,154,519 "," 1,110,209 "," 1,052,347 "," 999,953 "," 932,108 "," 883,190 "," 850,219 "," 890,183 "," 940,179 "," 1,001,306 "," 1,072,572 "," 1,132,053 ",
2024,서울특별시,노원구,심 야," 654,657 "," 626,341 "," 482,294 "," 420,137 "," 383,518 "," 500,752 "," 604,199 "," 679,401 "," 536,901 "," 246,089 "," 208,409 "," 415,695 ",
2024,서울특별시,노원구,합 계," 144,199,990 "," 137,664,878 "," 120,741,393 "," 115,238,032 "," 106,383,289 "," 118,838,611 "," 137,647,119 "," 170,372,384 "," 161,188,185 "," 119,326,559 "," 110,341,792 "," 127,248,567 ",
2024,서울특별시,서초구,주택용," 63,734,625 "," 61,170,669 "," 55,835,062 "," 55,131,289 "," 52,532,066 "," 58,867,129 "," 72,950,559 "," 97,324,474 "," 90,917,644 "," 62,707,014 "," 55,408,979 "," 58,916,510 ",
2024,서울특별시,서초구,일반용," 199,230,537 "," 189,403,324 "," 164,636,121 "," 151,866,669 "," 145,495,734 "," 165,350,998 "," 191,953,626 "," 218,756,686 "," 206,631,205 "," 159,333,307 "," 148,252,801 "," 172,276,725 ",
2024,서울특별시,서초구,교육용," 6,583,611 "," 5,432,018 "," 4,986,254 "," 4,158,785 "," 3,086,054 "," 3,796,786 "," 4,665,049 "," 4,527,739 "," 5,460,429 "," 3,741,069 "," 3,597,433 "," 5,508,115 ",
2024,서울특별시,서초구,산업용," 37,219,183 "," 35,484,902 "," 32,611,673 "," 32,133,410 "," 31,153,333 "," 33,296,601 "," 37,769,495 "," 41,601,180 "," 41,196,032 "," 33,572,107 "," 32,861,873 "," 34,590,561 ",
2024,서울특별시,서초구,농사용," 769,252 "," 747,640 "," 637,066 "," 521,672 "," 384,347 "," 395,885 "," 419,371 "," 504,314 "," 506,255 "," 389,380 "," 391,234 "," 586,017 ",
2024,서울특별시,서초구,가로등," 1,813,644 "," 1,735,753 "," 1,580,572 "," 1,542,223 "," 1,412,888 "," 1,395,399 "," 1,362,851 "," 1,431,737 "," 1,511,244 "," 1,563,496 "," 1,652,234 "," 1,645,177 ",
2024,서울특별시,서초구,심 야," 646,424 "," 625,197 "," 507,983 "," 804,492 "," 1,380,456 "," 3,121,087 "," 4,583,927 "," 5,503,607 "," 4,397,724 "," 1,548,257 "," 443,725 "," 474,172 ",
2024,서울특별시,서초구,합 계," 309,997,276 "," 294,599,503 "," 260,794,731 "," 246,158,540 "," 235,444,878 "," 266,223,885 "," 313,704,878 "," 369,649,737 "," 350,620,533 "," 262,854,630 "," 242,608,279 "," 273,997,277 ",
2024,서울특별시,양천구,주택용," 57,162,622 "," 56,105,943 "," 50,576,133 "," 50,251,205 "," 46,752,793 "," 50,336,170 "," 60,499,273 "," 82,619,611 "," 80,853,611 "," 56,277,870 "," 49,069,112 "," 51,730,866 ",
2024,서울특별시,양천구,일반용," 86,828,662 "," 84,770,118 "," 77,540,217 "," 75,241,330 "," 72,892,871 "," 76,745,894 "," 86,069,571 "," 94,828,522 "," 93,773,996 "," 80,951,878 "," 72,437,386 "," 76,323,989 ",
2024,서울특별시,양천구,교육용," 4,676,970 "," 4,014,367 "," 3,156,544 "," 3,285,048 "," 1,973,178 "," 2,262,427 "," 2,960,231 "," 2,747,391 "," 3,315,175 "," 2,643,771 "," 2,208,441 "," 3,623,438 ",
2024,서울특별시,양천구,산업용," 3,491,073 "," 4,629,157 "," 2,957,120 "," 2,875,117 "," 2,890,348 "," 3,089,736 "," 3,481,352 "," 3,685,838 "," 3,713,376 "," 3,411,265 "," 3,941,536 "," 3,382,647 ",
2024,서울특별시,양천구,농사용," 18,456 "," 17,845 "," 15,771 "," 15,265 "," 12,349 "," 12,859 "," 15,058 "," 15,665 "," 16,275 "," 13,260 "," 12,545 "," 12,801 ",
2024,서울특별시,양천구,가로등," 1,081,816 "," 1,032,624 "," 937,266 "," 893,006 "," 805,636 "," 762,199 "," 732,420 "," 782,852 "," 841,752 "," 899,177 "," 978,774 "," 1,018,283 ",
2024,서울특별시,양천구,심 야," 320,977 "," 327,284 "," 270,143 "," 241,942 "," 287,676 "," 725,122 "," 2,067,546 "," 2,634,196 "," 2,560,631 "," 1,506,552 "," 154,719 "," 175,370 ",
2024,서울특별시,양천구,합 계," 153,580,576 "," 150,897,338 "," 135,453,194 "," 132,802,913 "," 125,614,851 "," 133,934,407 "," 155,825,451 "," 187,314,075 "," 185,074,816 "," 145,703,773 "," 128,802,513 "," 136,267,394 ",
2024,서울특별시,광진구,주택용," 43,823,283 "," 42,525,830 "," 37,945,400 "," 37,578,286 "," 35,068,815 "," 39,711,890 "," 49,246,886 "," 67,259,273 "," 63,684,122 "," 42,222,543 "," 37,230,363 "," 40,097,843 ",
2024,서울특별시,광진구,일반용," 61,006,991 "," 57,180,853 "," 49,355,826 "," 45,705,667 "," 44,415,623 "," 51,869,227 "," 59,643,885 "," 69,965,506 "," 65,273,930 "," 49,009,912 "," 44,382,920 "," 52,186,497 ",
2024,서울특별시,광진구,교육용," 8,778,536 "," 7,328,943 "," 7,463,354 "," 5,700,859 "," 5,810,637 "," 7,162,289 "," 7,919,854 "," 8,222,864 "," 8,156,169 "," 6,016,082 "," 6,195,415 "," 8,934,854 ",
2024,서울특별시,광진구,산업용," 31,087,207 "," 29,637,238 "," 27,403,645 "," 27,071,962 "," 26,163,563 "," 28,522,446 "," 32,761,237 "," 35,902,565 "," 35,346,123 "," 27,863,647 "," 26,499,976 "," 27,969,318 ",
2024,서울특별시,광진구,농사용," 36,678 "," 33,850 "," 28,284 "," 31,800 "," 28,633 "," 29,027 "," 29,370 "," 32,916 "," 32,974 "," 27,055 "," 28,443 "," 31,144 ",
2024,서울특별시,광진구,가로등," 808,247 "," 747,655 "," 717,442 "," 668,270 "," 628,978 "," 600,639 "," 585,537 "," 610,938 "," 662,551 "," 717,338 "," 762,309 "," 818,640 ",
2024,서울특별시,광진구,심 야," 650,068 "," 600,440 "," 499,900 "," 530,871 "," 944,468 "," 2,374,204 "," 3,165,770 "," 3,887,567 "," 2,890,301 "," 617,819 "," 323,302 "," 469,830 ",
2024,서울특별시,광진구,합 계," 146,191,010 "," 138,054,809 "," 123,413,851 "," 117,287,715 "," 113,060,717 "," 130,269,722 "," 153,352,539 "," 185,881,629 "," 176,046,170 "," 126,474,396 "," 115,422,728 "," 130,508,126 ",
2024,서울특별시,강북구,주택용," 36,417,290 "," 35,710,837 "," 31,710,482 "," 31,538,649 "," 29,009,108 "," 31,407,828 "," 37,587,583 "," 51,494,568 "," 50,523,979 "," 34,763,955 "," 30,870,540 "," 32,775,676 ",
2024,서울특별시,강북구,일반용," 41,406,959 "," 39,344,376 "," 32,993,349 "," 30,171,935 "," 28,505,728 "," 32,573,547 "," 37,933,126 "," 44,252,692 "," 42,400,679 "," 32,171,066 "," 28,792,032 "," 34,358,035 ",
2024,서울특별시,강북구,교육용," 3,527,098 "," 3,142,633 "," 2,542,193 "," 2,252,816 "," 1,598,788 "," 1,865,725 "," 2,402,676 "," 2,340,999 "," 2,675,124 "," 1,896,285 "," 1,763,127 "," 2,797,425 ",
2024,서울특별시,강북구,산업용," 4,500,614 "," 4,411,984 "," 4,032,032 "," 4,017,012 "," 3,741,512 "," 3,863,805 "," 4,264,932 "," 4,625,570 "," 4,594,007 "," 3,887,817 "," 3,744,034 "," 3,986,837 ",
2024,서울특별시,강북구,농사용," 7,547 "," 8,100 "," 6,534 "," 6,189 "," 5,186 "," 5,465 "," 6,247 "," 7,265 "," 7,865 "," 5,729 "," 5,478 "," 6,082 ",
2024,서울특별시,강북구,가로등," 518,645 "," 476,670 "," 445,490 "," 409,207 "," 370,726 "," 346,115 "," 346,980 "," 373,190 "," 403,069 "," 446,303 "," 480,658 "," 510,530 ",
2024,서울특별시,강북구,심 야," 583,104 "," 560,929 "," 458,759 "," 340,361 "," 180,404 "," 155,018 "," 152,615 "," 173,214 "," 151,262 "," 144,768 "," 197,993 "," 371,399 ",
2024,서울특별시,강북구,합 계," 86,961,257 "," 83,655,529 "," 72,188,839 "," 68,736,169 "," 63,411,452 "," 70,217,503 "," 82,694,159 "," 103,267,498 "," 100,755,985 "," 73,315,923 "," 65,853,862 "," 74,805,984 ",
2024,서울특별시,금천구,주택용," 31,245,266 "," 30,262,734 "," 27,318,840 "," 26,754,477 "," 25,186,536 "," 27,546,757 "," 33,533,966 "," 46,265,962 "," 43,521,766 "," 30,036,515 "," 26,528,709 "," 28,463,630 ",
2024,서울특별시,금천구,일반용," 107,740,965 "," 94,704,358 "," 87,883,493 "," 80,158,407 "," 81,669,242 "," 92,274,936 "," 107,337,011 "," 119,587,457 "," 106,958,263 "," 87,535,118 "," 83,423,884 "," 100,125,762 ",
2024,서울특별시,금천구,교육용," 2,241,915 "," 1,885,408 "," 1,667,750 "," 1,265,590 "," 835,531 "," 1,017,039 "," 1,324,748 "," 1,194,300 "," 1,545,571 "," 955,134 "," 1,082,244 "," 2,069,757 ",
2024,서울특별시,금천구,산업용," 19,778,322 "," 17,973,290 "," 16,370,440 "," 15,423,116 "," 14,580,541 "," 16,423,810 "," 18,750,773 "," 19,663,472 "," 18,205,549 "," 14,936,739 "," 14,997,598 "," 17,448,971 ",
2024,서울특별시,금천구,농사용," 4,511 "," 4,410 "," 3,644 "," 2,993 "," 2,518 "," 2,229 "," 1,058 ", 864 , 903 ," 1,046 "," 1,768 "," 4,910 ",
2024,서울특별시,금천구,가로등," 691,468 "," 612,039 "," 592,706 "," 574,429 "," 535,102 "," 526,977 "," 521,000 "," 563,845 "," 574,393 "," 598,063 "," 636,147 "," 651,072 ",
2024,서울특별시,금천구,심 야," 216,650 "," 196,481 "," 166,280 "," 137,653 "," 94,446 "," 245,967 "," 412,095 "," 449,817 "," 380,240 "," 157,990 "," 103,473 "," 151,849 ",
2024,서울특별시,금천구,합 계," 161,919,097 "," 145,638,720 "," 134,003,153 "," 124,316,665 "," 122,903,916 "," 138,037,715 "," 161,880,651 "," 187,725,717 "," 171,186,685 "," 134,220,605 "," 126,773,823 "," 148,915,951 ",
2024,부산광역시,중구,주택용," 5,548,482 "," 5,476,124 "," 4,957,075 "," 4,879,882 "," 4,466,867 "," 4,665,940 "," 5,430,468 "," 7,826,898 "," 7,809,329 "," 5,508,067 "," 4,564,412 "," 4,854,633 ",
2024,부산광역시,중구,일반용," 25,535,423 "," 24,408,028 "," 22,225,379 "," 20,888,814 "," 20,066,252 "," 22,445,562 "," 26,411,833 "," 32,193,548 "," 31,383,224 "," 24,408,346 "," 20,560,272 "," 22,018,023 ",
2024,부산광역시,중구,교육용," 373,364 "," 389,998 "," 315,605 "," 346,493 "," 244,256 "," 259,245 "," 363,192 "," 371,109 "," 452,681 "," 355,640 "," 287,781 "," 327,926 ",
2024,부산광역시,중구,산업용," 594,735 "," 597,506 "," 494,587 "," 501,484 "," 435,677 "," 443,807 "," 477,417 "," 557,262 "," 612,177 "," 507,530 "," 458,273 "," 492,517 ",
2024,부산광역시,중구,농사용," 7,118 "," 6,262 "," 5,291 "," 4,125 "," 3,468 "," 3,470 "," 3,289 "," 4,176 "," 4,521 "," 3,787 "," 4,168 "," 4,225 ",
2024,부산광역시,중구,가로등," 403,064 "," 380,463 "," 370,889 "," 341,900 "," 321,963 "," 304,391 "," 311,411 "," 328,883 "," 351,514 "," 368,000 "," 380,718 "," 405,897 ",
2024,부산광역시,중구,심 야," 591,321 "," 577,172 "," 482,082 "," 368,358 "," 175,846 "," 108,100 "," 76,052 "," 63,879 "," 57,737 "," 74,445 "," 130,566 "," 334,897 ",
2024,부산광역시,중구,합 계," 33,053,507 "," 31,835,553 "," 28,850,908 "," 27,331,056 "," 25,714,329 "," 28,230,515 "," 33,073,662 "," 41,345,755 "," 40,671,183 "," 31,225,815 "," 26,386,190 "," 28,438,118 ",
2024,부산광역시,서구,주택용," 15,120,468 "," 14,973,441 "," 13,623,032 "," 13,416,324 "," 12,362,388 "," 12,789,850 "," 14,960,351 "," 21,169,794 "," 20,917,527 "," 15,321,927 "," 12,943,965 "," 13,626,272 ",
2024,부산광역시,서구,일반용," 21,912,756 "," 21,019,629 "," 19,118,520 "," 18,333,589 "," 17,555,393 "," 19,493,515 "," 22,923,312 "," 26,954,490 "," 25,878,857 "," 20,671,740 "," 18,533,106 "," 19,740,939 ",
2024,부산광역시,서구,교육용," 1,705,859 "," 1,521,988 "," 1,429,698 "," 1,359,019 "," 1,160,995 "," 1,366,197 "," 1,703,983 "," 1,876,618 "," 2,005,074 "," 1,529,076 "," 1,294,502 "," 1,621,134 ",
2024,부산광역시,서구,산업용," 14,045,369 "," 12,471,841 "," 12,754,104 "," 13,277,001 "," 12,747,556 "," 13,704,686 "," 16,581,269 "," 18,660,311 "," 18,190,874 "," 16,356,230 "," 14,275,434 "," 12,948,143 ",
2024,부산광역시,서구,농사용," 194,749 "," 167,183 "," 180,288 "," 189,636 "," 193,326 "," 199,516 "," 256,376 "," 279,481 "," 269,291 "," 237,829 "," 236,426 "," 216,218 ",
2024,부산광역시,서구,가로등," 532,231 "," 495,744 "," 483,799 "," 432,798 "," 406,610 "," 386,323 "," 383,500 "," 405,546 "," 441,013 "," 471,376 "," 487,137 "," 534,816 ",
2024,부산광역시,서구,심 야," 1,325,922 "," 1,279,394 "," 1,050,417 "," 799,558 "," 474,563 "," 429,139 "," 422,249 "," 388,308 "," 322,929 "," 257,348 "," 458,331 "," 843,719 ",
2024,부산광역시,서구,합 계," 54,837,354 "," 51,929,220 "," 48,639,858 "," 47,807,925 "," 44,900,831 "," 48,369,226 "," 57,231,040 "," 69,734,548 "," 68,025,565 "," 54,845,526 "," 48,228,901 "," 49,531,241 ",
2024,부산광역시,동구,주택용," 12,873,277 "," 12,836,119 "," 11,529,140 "," 11,464,064 "," 10,511,061 "," 10,924,560 "," 12,668,591 "," 18,228,477 "," 18,422,434 "," 13,272,263 "," 10,955,214 "," 11,314,068 ",
